DATE,remainder
1950-07-27,-25.098449607561065
1950-07-28,-7.099156440548228
1950-07-29,-22.09986327353539
1950-07-30,-19.100570106522554
1950-07-31,6.898723060490283
1950-08-01,15.690985397773431
1950-08-02,11.690278564786269
1950-08-03,-22.310428268200894
1950-08-04,-28.311135101188057
1950-08-05,8.68815806582478
1950-08-06,6.687451232837617
1950-08-07,2.686744399850454
1950-08-08,-3.313962433136709
1950-08-09,16.68533073387613
1950-08-10,37.684623900888965
1950-08-11,33.6839170679018
1950-08-12,29.68321023491464
1950-08-13,41.68250340192748
1950-08-14,-1.3182034310596862
1950-08-15,7.681089735953151
1950-08-16,19.68038290296596
1950-08-17,13.679676069978797
1950-08-18,5.678969236991634
1950-08-19,4.678262404004471
1950-08-20,23.677555571017308
1950-08-21,37.676848738030145
1950-08-22,60.67614190504298
1950-08-23,84.67543507205582
1950-08-24,77.67472823906866
1950-08-25,36.67402140608149
1950-08-26,41.67331457309433
1950-08-27,45.67260774010717
1950-08-28,33.671900907120005
1950-08-29,6.671194074132842
1950-08-30,-10.329512758854321
1950-08-31,-0.33021959184148386
1950-09-01,26.362899006367485
1950-09-02,21.362192173380322
1950-09-03,-11.638514659606841
1950-09-04,2.360778507405996
1950-09-05,12.360071674418833
1950-09-06,8.35936484143167
1950-09-07,10.358658008444507
1950-09-08,-3.6420488245426554
1950-09-09,2.3572443424701817
1950-09-10,9.356537509483019
1950-09-11,39.355830676495856
1950-09-12,20.355123843508665
1950-09-13,7.354417010521502
1950-09-14,41.35371017753434
1950-09-15,60.353003344547176
1950-09-16,12.352296511560013
1950-09-17,12.35158967857285
1950-09-18,-11.649117154414313
1950-09-19,-31.649823987401476
1950-09-20,-13.650530820388639
1950-09-21,-17.6512376533758
1950-09-22,-27.651944486362964
1950-09-23,-42.65265131935013
1950-09-24,-41.65335815233729
1950-09-25,6.345935014675547
1950-09-26,3.345228181688384
1950-09-27,-32.65547865129878
1950-09-28,-17.656185484285942
1950-09-29,-17.656892317273105
1950-09-30,15.342400849739732
1950-10-01,49.556434091308034
1950-10-02,30.555727258320857
1950-10-03,14.555020425333694
1950-10-04,38.55431359234653
1950-10-05,43.55360675935937
1950-10-06,31.552899926372206
1950-10-07,51.55219309338504
1950-10-08,52.55148626039788
1950-10-09,37.55077942741072
1950-10-10,41.550072594423554
1950-10-11,12.549365761436391
1950-10-12,0.5486589284492283
1950-10-13,6.547952095462065
1950-10-14,-6.4527547375250975
1950-10-15,17.546538429487725
1950-10-16,28.545831596500562
1950-10-17,26.5451247635134
1950-10-18,17.544417930526237
1950-10-19,8.543711097539074
1950-10-20,11.54300426455191
1950-10-21,-8.457702568435252
1950-10-22,-30.458409401422415
1950-10-23,-35.45911623440958
1950-10-24,-44.45982306739674
1950-10-25,-36.460529900383904
1950-10-26,-74.46123673337107
1950-10-27,-83.46194356635823
1950-10-28,-76.46265039934539
1950-10-29,-78.46335723233257
1950-10-30,-77.46406406531973
1950-10-31,-61.464770898306895
1950-11-01,2.267908631801774
1950-11-02,20.26720179881461
1950-11-03,1.266494965827448
1950-11-04,-2.734211867159715
1950-11-05,-23.734918700146878
1950-11-06,-0.7356255331340407
1950-11-07,-12.736332366121204
1950-11-08,-14.737039199108374
1950-11-09,29.262253967904464
1950-11-10,33.2615471349173
1950-11-11,52.26084030193014
1950-11-12,47.260133468942975
1950-11-13,27.259426635955812
1950-11-14,20.258719802968642
1950-11-15,4.258012969981479
1950-11-16,-7.742693863005684
1950-11-17,-24.743400695992847
1950-11-18,-9.74410752898001
1950-11-19,-14.744814361967173
1950-11-20,-9.745521194954335
1950-11-21,7.2537719720584946
1950-11-22,18.25306513907133
1950-11-23,17.25235830608417
1950-11-24,13.251651473097006
1950-11-25,5.250944640109843
1950-11-26,-15.74976219287732
1950-11-27,-15.750469025864483
1950-11-28,11.248824141148347
1950-11-29,46.248117308161184
1950-11-30,11.247410475174021
1950-12-01,64.61504381415739
1950-12-02,46.61433698117022
1950-12-03,12.613630148183054
1950-12-04,2.6129233151958893
1950-12-05,-15.387783517791275
1950-12-06,1.6115096492215617
1950-12-07,-21.389197183765603
1950-12-08,-14.389904016752766
1950-12-09,-2.3906108497399305
1950-12-10,-9.391317682727095
1950-12-11,-3.392024515714258
1950-12-12,4.607268651298577
1950-12-13,-7.393438181688586
1950-12-14,0.6058549853242496
1950-12-15,-9.394851847662915
1950-12-16,1.604441319349922
1950-12-17,-26.396265513637243
1950-12-18,-48.39697234662441
1950-12-19,-30.397679179611572
1950-12-20,3.601613987401265
1950-12-21,-13.399092845585898
1950-12-22,-13.399799678573062
1950-12-23,-5.400506511560225
1950-12-24,-30.40121334454739
1950-12-25,-11.401920177534555
1950-12-26,-8.402627010521718
1950-12-27,-31.403333843508882
1950-12-28,-79.40404067649604
1950-12-29,-100.40474750948322
1950-12-30,-129.40545434247036
1950-12-31,-109.40616117545754
1951-01-01,-35.30195237586394
1951-01-02,-9.302659208851104
1951-01-03,-7.303366041838267
1951-01-04,8.69592712517457
1951-01-05,29.695220292187408
1951-01-06,48.69451345920024
1951-01-07,54.693806626213075
1951-01-08,37.69309979322591
1951-01-09,42.69239296023875
1951-01-10,23.691686127251586
1951-01-11,62.69097929426442
1951-01-12,71.69027246127726
1951-01-13,40.6895656282901
1951-01-14,52.68885879530293
1951-01-15,33.688151962315764
1951-01-16,23.6874451293286
1951-01-17,23.68673829634144
1951-01-18,49.686031463354276
1951-01-19,44.68532463036711
1951-01-20,36.68461779737994
1951-01-21,-5.316089035607218
1951-01-22,-6.316795868594382
1951-01-23,24.682497298418454
1951-01-24,-13.318209534568709
1951-01-25,-50.31891636755587
1951-01-26,-49.319623200543035
1951-01-27,10.679669966469799
1951-01-28,-18.321036866517368
1951-01-29,13.67825630049547
1951-01-30,-29.322450532491693
1951-01-31,-38.323157365478856
1951-02-01,-19.390507459619947
1951-02-02,-43.39121429260712
1951-02-03,-35.39192112559428
1951-02-04,-4.392627958581441
1951-02-05,12.606665208431394
1951-02-06,24.60595837544423
1951-02-07,39.60525154245707
1951-02-08,32.604544709469906
1951-02-09,50.60383787648274
1951-02-10,40.60313104349557
1951-02-11,35.60242421050841
1951-02-12,20.601717377521247
1951-02-13,12.601010544534082
1951-02-14,3.6003037115469194
1951-02-15,10.599596878559755
1951-02-16,1.5988900455725918
1951-02-17,37.598183212585425
1951-02-18,30.597476379598262
1951-02-19,42.5967695466111
1951-02-20,31.596062713623937
1951-02-21,46.595355880636774
1951-02-22,24.594649047649607
1951-02-23,22.59394221466244
1951-02-24,36.59323538167528
1951-02-25,36.592528548688115
1951-02-26,7.591821715700952
1951-02-27,-0.40888511728621246
1951-02-28,-5.409591950273377
1951-03-01,-45.858227280524176
1951-03-02,-39.85893411351134
1951-03-03,-62.8596409464985
1951-03-04,-56.860347779485664
1951-03-05,-65.86105461247283
1951-03-06,-56.86176144545999
1951-03-07,-38.86246827844715
1951-03-08,-50.86317511143432
1951-03-09,-56.863881944421486
1951-03-10,-61.86458877740865
1951-03-11,-34.86529561039581
1951-03-12,10.133997556617025
1951-03-13,33.13329072362986
1951-03-14,39.13258389064269
1951-03-15,30.13187705765553
1951-03-16,9.131170224668367
1951-03-17,23.130463391681204
1951-03-18,63.12975655869404
1951-03-19,13.129049725706878
1951-03-20,-30.871657107280285
1951-03-21,-16.872363940267455
1951-03-22,-3.873070773254618
1951-03-23,45.12622239375822
1951-03-24,5.125515560771056
1951-03-25,-16.875191272216107
1951-03-26,-13.87589810520327
1951-03-27,7.123395061809568
1951-03-28,-13.877311771177602
1951-03-29,-12.878018604164765
1951-03-30,14.121274562848072
1951-03-31,20.12056772986091
1951-04-01,-9.942317256159697
1951-04-02,6.05697591085314
1951-04-03,-11.943730922134023
1951-04-04,1.0555622448788142
1951-04-05,6.054855411891651
1951-04-06,7.054148578904488
1951-04-07,46.05344174591731
1951-04-08,17.05273491293015
1951-04-09,16.052028079942986
1951-04-10,-12.948678753044177
1951-04-11,-27.94938558603134
1951-04-12,-27.950092419018503
1951-04-13,19.049200747994334
1951-04-14,-26.95150608499283
1951-04-15,-33.95221291797999
1951-04-16,28.047080249032845
1951-04-17,-8.953626583954318
1951-04-18,7.0456665830585194
1951-04-19,0.04495975007135655
1951-04-20,-7.955747082915821
1951-04-21,-27.956453915902983
1951-04-22,-3.9571607488901464
1951-04-23,18.04213241812269
1951-04-24,50.04142558513553
1951-04-25,89.04071875214836
1951-04-26,110.0400119191612
1951-04-27,60.03930508617404
1951-04-28,4.038598253186876
1951-04-29,-18.962108579800287
1951-04-30,-9.96281541278745
1951-05-01,-24.348370649703924
1951-05-02,-12.349077482691087
1951-05-03,8.65021568432175
1951-05-04,17.649508851334588
1951-05-05,0.6488020183474248
1951-05-06,-33.35190481463974
1951-05-07,19.6473883523731
1951-05-08,-1.353318480614064
1951-05-09,-3.354025313601227
1951-05-10,-37.35473214658842
1951-05-11,-51.35543897957558
1951-05-12,-11.356145812562744
1951-05-13,-7.356852645549907
1951-05-14,-37.35755947853707
1951-05-15,-42.35826631152423
1951-05-16,-37.358973144511396
1951-05-17,-9.359679977498558
1951-05-18,18.63961318951428
1951-05-19,8.638906356527116
1951-05-20,32.63819952353995
1951-05-21,31.63749269055279
1951-05-22,16.636785857565627
1951-05-23,5.636079024578464
1951-05-24,10.635372191591301
1951-05-25,1.6346653586041384
1951-05-26,-17.366041474383024
1951-05-27,30.633251692629813
1951-05-28,1.6325448596426497
1951-05-29,-48.36816197334451
1951-05-30,-24.368868806331676
1951-05-31,11.630424360681161
1951-06-01,3.324812373466102
1951-06-02,27.32410554047894
1951-06-03,9.323398707491776
1951-06-04,23.322691874504613
1951-06-05,12.32198504151745
1951-06-06,29.32127820853026
1951-06-07,-32.679428624456904
1951-06-08,-36.68013545744407
1951-06-09,-18.68084229043123
1951-06-10,-31.681549123418392
1951-06-11,-7.682255956405555
1951-06-12,29.317037210607282
1951-06-13,3.316330377620119
1951-06-14,39.315623544632956
1951-06-15,52.31491671164579
1951-06-16,27.31420987865863
1951-06-17,46.31350304567147
1951-06-18,36.312796212684304
1951-06-19,1.3120893796971416
1951-06-20,11.311382546709979
1951-06-21,22.310675713722816
1951-06-22,58.30996888073565
1951-06-23,70.30926204774849
1951-06-24,34.30855521476133
1951-06-25,-15.692151618225836
1951-06-26,6.307141548787001
1951-06-27,-26.69356528420016
1951-06-28,-17.694272117187325
1951-06-29,-28.694978950174487
1951-06-30,-16.69568578316165
1951-07-01,7.661934009790372
1951-07-02,17.66122717680321
1951-07-03,-1.3394796561839826
1951-07-04,-39.340186489171145
1951-07-05,-45.34089332215831
1951-07-06,-29.34160015514547
1951-07-07,22.657693011867366
1951-07-08,46.6569861788802
1951-07-09,26.65627934589304
1951-07-10,42.65557251290588
1951-07-11,80.65486567991871
1951-07-12,40.65415884693155
1951-07-13,45.65345201394439
1951-07-14,16.652745180957226
1951-07-15,10.652038347970063
1951-07-16,-17.3486684850171
1951-07-17,2.650624681995737
1951-07-18,-7.350082150991426
1951-07-19,-26.35078898397859
1951-07-20,-16.351495816965752
1951-07-21,-15.352202649952915
1951-07-22,-18.352909482940078
1951-07-23,18.64638368407276
1951-07-24,-3.3543231489144034
1951-07-25,-16.355029981901566
1951-07-26,0.6442631851112708
1951-07-27,12.643556352124108
1951-07-28,36.642849519136945
1951-07-29,24.642142686149754
1951-07-30,18.64143585316259
1951-07-31,37.64072902017543
1951-08-01,72.43299135745858
1951-08-02,55.43228452447141
1951-08-03,35.43157769148425
1951-08-04,29.430870858497087
1951-08-05,34.430164025509924
1951-08-06,41.42945719252276
1951-08-07,39.4287503595356
1951-08-08,36.428043526548436
1951-08-09,3.427336693561273
1951-08-10,-3.57337013942589
1951-08-11,-7.574076972413053
1951-08-12,26.425216194599784
1951-08-13,7.424509361612621
1951-08-14,-20.57619747137454
1951-08-15,-5.576904304361705
1951-08-16,-4.5776111373488675
1951-08-17,-16.57831797033603
1951-08-18,-1.5790248033231933
1951-08-19,22.420268363689644
1951-08-20,20.41956153070248
1951-08-21,20.418854697715318
1951-08-22,-6.581852135271845
1951-08-23,-7.582558968259008
1951-08-24,15.41673419875383
1951-08-25,25.416027365766638
1951-08-26,45.415320532779475
1951-08-27,22.414613699792312
1951-08-28,8.41390686680515
1951-08-29,60.413200033817986
1951-08-30,73.41249320083082
1951-08-31,26.41178636784366
1951-09-01,20.10490496605263
1951-09-02,24.104198133065466
1951-09-03,25.103491300078304
1951-09-04,35.10278446709114
1951-09-05,67.10207763410398
1951-09-06,96.10137080111681
1951-09-07,90.10066396812965
1951-09-08,57.09995713514249
1951-09-09,41.099250302155326
1951-09-10,33.09854346916816
1951-09-11,50.097836636181
1951-09-12,80.09712980319384
1951-09-13,102.09642297020667
1951-09-14,20.09571613721951
1951-09-15,17.09500930423235
1951-09-16,18.094302471245186
1951-09-17,-8.906404361741977
1951-09-18,-15.90711119472914
1951-09-19,-28.907818027716303
1951-09-20,-31.908524860703466
1951-09-21,-34.90923169369066
1951-09-22,-20.90993852667782
1951-09-23,-5.910645359664983
1951-09-24,-10.911352192652146
1951-09-25,-0.9120590256393086
1951-09-26,18.08723414137353
1951-09-27,11.086527308386366
1951-09-28,8.085820475399203
1951-09-29,3.08511364241204
1951-09-30,9.084406809424877
1951-10-01,44.29844005099318
1951-10-02,30.297733218006016
1951-10-03,34.29702638501885
1951-10-04,31.29631955203169
1951-10-05,20.295612719044527
1951-10-06,-12.705094113942636
1951-10-07,-23.7058009469298
1951-10-08,-15.706507779916961
1951-10-09,-13.707214612904124
1951-10-10,-7.707921445891287
1951-10-11,-2.7086282788784644
1951-10-12,12.290664888134373
1951-10-13,0.28995805514720985
1951-10-14,15.289251222160047
1951-10-15,-7.711455610827116
1951-10-16,-15.712162443814279
1951-10-17,-4.712869276801442
1951-10-18,-7.713576109788605
1951-10-19,-7.7142829427757675
1951-10-20,-39.71498977576293
1951-10-21,-0.7156966087500933
1951-10-22,16.283596558262744
1951-10-23,-8.71711027472442
1951-10-24,-5.717817107711596
1951-10-25,4.281476059301241
1951-10-26,-7.719230773685922
1951-10-27,-18.719937606673085
1951-10-28,-34.72064443966025
1951-10-29,-27.72135127264741
1951-10-30,-14.722058105634574
1951-10-31,8.277235061378263
1951-11-01,44.00991459148693
1951-11-02,42.00920775849977
1951-11-03,28.0085009255126
1951-11-04,14.007794092525437
1951-11-05,7.007087259538274
1951-11-06,24.00638042655111
1951-11-07,18.005673593563948
1951-11-08,39.004966760576785
1951-11-09,52.00425992758962
1951-11-10,47.00355309460245
1951-11-11,56.00284626161529
1951-11-12,46.002139428628126
1951-11-13,36.00143259564096
1951-11-14,26.0007257626538
1951-11-15,13.000018929666638
1951-11-16,42.99931209667947
1951-11-17,39.998605263692305
1951-11-18,32.99789843070514
1951-11-19,41.99719159771798
1951-11-20,24.996484764730816
1951-11-21,51.99577793174365
1951-11-22,26.99507109875649
1951-11-23,22.99436426576932
1951-11-24,41.99365743278216
1951-11-25,38.992950599794995
1951-11-26,-4.007756233192168
1951-11-27,22.99153693382067
1951-11-28,18.990830100833506
1951-11-29,11.990123267846343
1951-11-30,53.98941643485917
1951-12-01,66.35704977384253
1951-12-02,36.35634294085537
1951-12-03,25.355636107868207
1951-12-04,58.354929274881044
1951-12-05,88.35422244189388
1951-12-06,60.35351560890672
1951-12-07,37.35280877591955
1951-12-08,33.352101942932386
1951-12-09,54.35139510994522
1951-12-10,32.35068827695806
1951-12-11,4.349981443970895
1951-12-12,4.349274610983731
1951-12-13,23.348567777996568
1951-12-14,-7.652139054990597
1951-12-15,6.347154112022238
1951-12-16,50.346447279035075
1951-12-17,30.345740446047913
1951-12-18,43.34503361306075
1951-12-19,42.34432678007359
1951-12-20,15.34361994708642
1951-12-21,40.342913114099254
1951-12-22,35.34220628111209
1951-12-23,10.341499448124928
1951-12-24,13.340792615137763
1951-12-25,37.340085782150595
1951-12-26,48.33937894916343
1951-12-27,16.33867211617627
1951-12-28,25.337965283189106
1951-12-29,-1.6627415497980564
1951-12-30,10.33655161721478
1951-12-31,24.335844784227618
1952-01-01,16.440053583821214
1952-01-02,53.43934675083405
1952-01-03,31.438639917846885
1952-01-04,28.437933084859722
1952-01-05,24.43722625187256
1952-01-06,9.436519418885396
1952-01-07,51.43581258589823
1952-01-08,56.43510575291107
1952-01-09,40.4343989199239
1952-01-10,24.433692086936738
1952-01-11,44.432985253949575
1952-01-12,20.43227842096241
1952-01-13,9.431571587975247
1952-01-14,35.430864754988086
1952-01-15,62.430157922000916
1952-01-16,40.42945108901375
1952-01-17,36.42874425602659
1952-01-18,17.428037423039427
1952-01-19,14.427330590052264
1952-01-20,10.4266237570651
1952-01-21,18.425916924077935
1952-01-22,-25.574789908909228
1952-01-23,-24.575496741896394
1952-01-24,-8.576203574883557
1952-01-25,-7.57691040787072
1952-01-26,-20.577617240857883
1952-01-27,-17.578324073845046
1952-01-28,-1.5790309068322124
1952-01-29,-8.579737739819375
1952-01-30,18.41955542719346
1952-01-31,7.418848594206296
1952-02-01,14.351498500065205
1952-02-02,5.35079166707804
1952-02-03,12.350084834090877
1952-02-04,12.349378001103712
1952-02-05,6.348671168116548
1952-02-06,2.347964335129385
1952-02-07,26.34725750214222
1952-02-08,17.346550669155057
1952-02-09,-6.654156163832107
1952-02-10,-3.654862996819272
1952-02-11,-7.655569829806435
1952-02-12,-24.6562766627936
1952-02-13,-37.656983495780764
1952-02-14,-28.657690328767927
1952-02-15,-27.65839716175509
1952-02-16,-28.659103994742253
1952-02-17,-7.6598108277294195
1952-02-18,-12.660517660716582
1952-02-19,4.338775506296253
1952-02-20,19.33806867330909
1952-02-21,50.337361840321925
1952-02-22,57.33665500733476
1952-02-23,53.3359481743476
1952-02-24,63.33524134136043
1952-02-25,70.33453450837327
1952-02-26,25.333827675386104
1952-02-27,39.33312084239894
1952-02-28,28.332414009411778
1952-02-29,22.331707176424615
1952-03-01,-14.11692815382618
1952-03-02,-17.11763498681335
1952-03-03,48.88165818019949
1952-03-04,-7.119048652787676
1952-03-05,-47.11975548577484
1952-03-06,-50.120462318762
1952-03-07,-76.12116915174917
1952-03-08,-53.12187598473633
1952-03-09,-13.122582817723497
1952-03-10,-10.12328965071066
1952-03-11,-1.1239964836978231
1952-03-12,1.875296683315014
1952-03-13,-27.12541014967215
1952-03-14,-38.12611698265931
1952-03-15,-17.126823815646482
1952-03-16,2.8724693513663553
1952-03-17,9.871762518379192
1952-03-18,-5.1289443146079705
1952-03-19,-25.129651147595133
1952-03-20,-27.130357980582296
1952-03-21,-25.13106481356946
1952-03-22,-35.13177164655663
1952-03-23,-25.132478479543792
1952-03-24,13.866814687469045
1952-03-25,6.866107854481882
1952-03-26,-41.13459897850528
1952-03-27,-48.135305811492444
1952-03-28,-41.13601264447961
1952-03-29,-49.13671947746678
1952-03-30,-52.13742631045394
1952-03-31,-11.138133143441102
1952-04-01,-84.20101812946172
1952-04-02,-65.20172496244888
1952-04-03,-50.20243179543604
1952-04-04,-19.203138628423204
1952-04-05,-8.203845461410367
1952-04-06,-5.20455229439753
1952-04-07,25.794740872615307
1952-04-08,36.794034039628144
1952-04-09,44.79332720664098
1952-04-10,27.79262037365382
1952-04-11,73.79191354066666
1952-04-12,93.79120670767949
1952-04-13,99.79049987469233
1952-04-14,101.78979304170517
1952-04-15,105.78908620871799
1952-04-16,75.78837937573083
1952-04-17,44.787672542743664
1952-04-18,70.7869657097565
1952-04-19,79.78625887676934
1952-04-20,77.78555204378218
1952-04-21,68.78484521079501
1952-04-22,65.78413837780785
1952-04-23,65.78343154482069
1952-04-24,44.782724711833524
1952-04-25,37.78201787884636
1952-04-26,20.781311045859198
1952-04-27,13.780604212872035
1952-04-28,29.779897379884858
1952-04-29,36.779190546897695
1952-04-30,79.77848371391053
1952-05-01,22.392928476994058
1952-05-02,-22.607778355993105
1952-05-03,3.391514811019732
1952-05-04,46.39080797803257
1952-05-05,10.390101145045406
1952-05-06,38.38939431205824
1952-05-07,32.38868747907108
1952-05-08,25.387980646083918
1952-05-09,41.387273813096755
1952-05-10,20.386566980109592
1952-05-11,40.38586014712243
1952-05-12,4.385153314135266
1952-05-13,-15.615553518851897
1952-05-14,-11.61626035183906
1952-05-15,2.3830328151737774
1952-05-16,-37.617674017813385
1952-05-17,-39.61838085080055
1952-05-18,-3.6190876837877397
1952-05-19,-54.6197945167749
1952-05-20,-69.62050134976207
1952-05-21,-27.62120818274923
1952-05-22,-1.6219150157363913
1952-05-23,15.377378151276446
1952-05-24,-1.623328681710717
1952-05-25,-18.62403551469788
1952-05-26,-7.624742347685043
1952-05-27,-23.625449180672206
1952-05-28,-14.626156013659369
1952-05-29,-10.626862846646532
1952-05-30,-13.627569679633694
1952-05-31,45.37172348737914
1952-06-01,17.066111500164084
1952-06-02,35.06540466717692
1952-06-03,0.06469783418975794
1952-06-04,-31.936008998797405
1952-06-05,7.063284168215432
1952-06-06,15.06257733522827
1952-06-07,-12.938129497758894
1952-06-08,-31.938836330746057
1952-06-09,-40.93954316373322
1952-06-10,-39.94024999672038
1952-06-11,-40.940956829707545
1952-06-12,-38.94166366269471
1952-06-13,32.0576295043181
1952-06-14,4.056922671330938
1952-06-15,-18.943784161656225
1952-06-16,-36.94449099464339
1952-06-17,16.05480217236945
1952-06-18,40.054095339382286
1952-06-19,4.053388506395123
1952-06-20,1.0526816734079603
1952-06-21,-13.948025159579203
1952-06-22,-19.948731992566366
